No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
35816	C011-527-61A	68865-16-7		Polymer of methyl acrylate / methyl methacrylate / 1-(vinyloxy)butane
35817	C011-750-08A	68867-73-2		"Polymer of adipic acid / butane-1,2-diol / propane-1,2-diol"
35818	C008-791-23A	68875-42-3		Monosodium salt of hydroxy(nonyl)benzenesulfonic acid
35819	C012-167-40A	68876-86-8		Barium salt of C6-12 fatty acids
35820	C010-870-36A	68877-29-2		"(1,7,7-trimethylbicyclo[2.2.1]hept-2-yl)cyclohexan-1-ol"
35821	C010-026-08A	68879-47-0		Boron carbide (B9C2)
35822	C010-584-13A	68879-75-4		Tetrabarium undecatitanium hexacosaoxide
35823	C009-208-03A	68887-96-7		"cis-2-Methoxy-4-methyl-2-oxo-1,3,2lambda(5)-dioxaphospholane"
35824	C010-019-34A	68887-97-8		"trans-2-Methoxy-4-methyl-1,3,2-dioxaphospholane 2-oxide"
35825	C012-098-14A	68890-70-0		Sodium salt of sulfuric acid mono-C12-15-alkyl ester
35826	C009-934-80A	68890-81-3		"Propyl ester of polymer of furan-2,5-dione / styrene"
35827	C008-498-03A	68891-50-9		"2-Propenoic acid, polymer with 1,3-butadiene and 2-propenenitrile, 3-carboxy-1-cyano-1-methylpropyl-terminated"
35828	C010-870-47A	68891-91-8		Decahydro-2-isopropenyl-8-methylazulene-4-methyl acetate
35829	C010-261-97A	68892-12-6		2-[[ethyl(p-tolyl)amino]methyl]benzenesulphonic acid
35830	C009-208-14A	68892-25-1		"(E)-3,7-Dimethyloct-4-en-3-ol"
35831	C009-208-25A	68892-26-2		"(Z)-3,7-Dimethyloct-4-en-3-ol"
35832	C009-208-36A	68892-27-3		(Z)-Tetradec-3-en-1-ol
35833	C010-870-58A	68892-28-4		"2-(1,2-Dimethylpropyl)-9,10-anthraquinone"
35834	C012-169-11A	68893-92-5		Basic Yellow 67
35835	C009-208-47A	68900-73-2		"Monosodium salt of 2-hydroxy-2-oxo-1,3,2lambda(5)-dioxaphosphinan-5-ol"
35836	C009-208-58A	68900-86-7		(E)-Tetradec-3-en-1-ol
35837	C009-208-69A	68900-87-8		(E)-Dodec-3-en-1-ol
35838	C011-555-22A	68900-92-5		"Polymer of 1,6-diisocyanatohexane / 2,2-dimethylpropane-1,3-diol / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / hexane-1,6-diol / isophthalic acid / terephthalic acid"
35839	C011-915-48A	68901-06-4		"1,3-propanediylbis(oxy-3,1-propanediyl) bismethacrylate"
35840	C008-791-45A	68901-09-7		2-chloro-5-(methylsulphamoyl)benzoic acid
35841	C009-208-70A	68901-17-7		"Octaammonium [ethane-1,2-diylbis[nitrilobis(methylene)]]tetrakisphosphonate"
35842	C009-208-81A	68903-27-5		"2-Ethyl-N,N,2-trimethylbutanamide"
35843	C009-208-92A	68903-28-6		"N,N,2,2-Tetramethylbutanamide"
35844	C009-209-05A	68903-29-7		"N,N,2,2,3,3-Hexamethylbutanamide"
35845	C009-209-16A	68903-30-0		(Z)-2-Ethylbut-2-en-1-ol
35846	C011-569-89A	68908-14-5		Isodecyl 3-sulfanylpropanoate
35847	C006-121-62A	68908-68-9		Ethoxylated C12-20 fatty acids
35848	C012-345-48A	68909-57-9		Aluminum salt of monoalkyl(C=16-18) phosphate (1:3)
35849	C012-345-59A	68909-58-0		Aluminum salt of alkyl(C=16-22) dihydrogen phosphate (1:3)
35850	C011-542-34A	68909-90-0		C.I. Sulphur Black 6
35851	C011-825-69A	68910-08-7		"2-Propenenitrile, polymer with 1,3-butadiene, hydroxy-terminated"
35852	C011-858-31A	68910-30-5		"Benzene, ethenyl-, polymer with 1,3-butadiene, hydroxy-terminated"
35853	C011-963-83A	68911-30-8		"Polymer of 2,2-dimethylpropane-1,3-diol / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / isophthalic acid / soya fatty acids"
35854	C009-209-27A	68911-61-5		C18-32 Alcohols
35855	C009-209-38A	68911-67-1		C7-13 sec-Alkylamines
35856	C011-527-27A	68912-06-1		Polymer of butyl acrylate / butyl methacrylate / 2-hydroxyethyl acrylate / isobutyl methacrylate / methyl methacrylate
35857	C010-870-69A	68912-13-0		"Tricyclo[5.2.1.0(2,6)]dec-4-enyl propionate"
35858	C008-791-67A	68914-97-6		"2,4-Dichloro-1-(2-chlorophenoxy)benzene"
35859	C011-800-63A	68915-22-0		"Gelatins, phenylcarbamoyl derivs."
35860	C011-800-74A	68915-24-2		"Gelatins, succinated"
35861	C011-961-01A	68915-63-9		"Polymer of 2-(chloromethyl)oxirane / 4,4'-propane-2,2-diyldiphenol / rosin / soya fatty acids"
35862	C011-641-25A	68917-92-0		Polymer of cashew nut shell liquid / formaldehyde / o-cresol / phenol
35863	C011-537-75A	68918-19-4		"Rosin, sulfurized"
35864	C011-639-62A	68919-27-7		Polymer of formaldehyde / linseed oil / m-cresol / p-cresol / phenol
35865	C011-964-18A	68919-86-8		"Polymer of 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / isophthalic acid / propane-1,2,3-triol /terephthalic acid / tallow fatty acids"
35866	C006-694-36A	68921-42-6		"Dihydrogen (ethyl)[4-[[4-[ethyl(3-sulphonatobenzyl)amino]phenyl](2-sulphonatophenyl)methylene]cyclohexa-2,5-dien-1-ylidene](3-sulphonatobenzyl)ammonium, aluminium salt"
35867	C012-015-14A	68921-43-7		Pigment Yellow 104
35868	C012-098-25A	68921-52-8		Fumaric acid di(C16-18-alkyl) ester
35869	C009-209-49A	68922-00-9		Non-2-en-1-yl butyrate
35870	C008-791-78A	68922-07-6		3-Phenylpropyl but-2-enoate
35871	C010-870-70A	68922-09-8		"2-Methoxy-4-(1,7,7-trimethylbicyclo[2.2.1]hept-2-yl)cyclohexanol"
35872	C009-209-50A	68922-10-1		"3,7-Dimethyloct-6-en-1-yl 3-methylbutanoate"
35873	C010-394-29A	68922-11-2		1-Phenylpropan-2-yl butyrate
35874	C009-209-61A	68927-01-5		Sodium 1-(isopropoxycarbonyl)heptadecan-8(or 9)-yl sulfate
35875	C009-209-72A	68928-55-2		Disodium 4-(2-dodecanamidoethyl)-2-sulfonatosuccinate
35876	C009-209-83A	68928-56-3		Disodium 3-[(2-tetradecanamidoethoxy)carbonyl]-2-sulfonatopropanoate
35877	C009-209-94A	68928-57-4		Disodium 3-[(2-palmitamidoethoxy)carbonyl]-2-sulfonatopropanoate
35878	C011-721-90A	68928-58-5		Disodium 3-[(2-stearamidoethoxy)carbonyl]-2-sulfonatopropanoate
35879	C009-210-00A	68928-59-6		Disodium 3-[(2-oleamidoethoxy)carbonyl]-2-sulfonatopropanoate
35880	C011-530-37A	68928-98-3		Polymer of butyl acrylate / ethyl acrylate / methacrylic acid / oxiran-2-ylmethyl methacrylate
35881	C011-436-91A	68931-30-6		"3,7,11,15-Tetramethylhexadeca-1,6,10,14-tetraen-3-ol"
35882	C011-705-58A	68931-68-0		Monocobalt(2+) salt of hexa(acetic acid)
35883	C011-467-58A	68933-57-3		Hydroxytitanium bis (ammonium lactate)
35884	C009-985-65A	68935-93-3		N-Ethyl-6-hydroxynaphthalene-2-sulfonamide
35885	C005-968-54A	68937-10-0		Hydrogenated polymer of butene
35886	C012-288-97A	68937-81-5		"Methyl ester of C18,C18-unsaturated fatty acids"
35887	C005-968-98A	68937-84-8		C12-18 Fatty acids methyl ester
35888	C005-969-01A	68937-90-6		"Fatty acids, C18-unsatd., trimers"
35889	C011-964-29A	68938-31-8		"Polymer of 2,2-dimethylpropane-1,3-diol / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / isophthalic acid / tallow fatty acids"
35890	C010-206-00A	68938-89-6		Polymer of acrylic acid / butyl methacrylate / isobutyl methacrylate / styrene
35891	C012-060-42A	68938-96-5		Phenoxytetrapropylenebenzene
35892	C010-768-35A	68945-87-9		"Benzothiazole, 2-(4-azidophenyl)-6-methyl-"
35893	C010-870-81A	68945-92-6		Sodium 8-isopropylnaphthalene-2-sulfonate
35894	C015-393-22A	68952-35-2	(?1)	(Cresylic tar acids) phenyl phosphates
35895	C011-555-55A	68952-54-5		"Polymer of adipic acid / butane-1,4-diol / coco fatty acid / propane-1,2-diol"
35896	C011-961-34A	68952-56-7		"Polymer of 2-(chloromethyl)oxirane / cottonseed oil fatty acids / 4,4'-propane-2,2-diyldiphenol"
35897	C011-697-33A	68952-98-7		Brominated soybean oil
35898	C011-698-24A	68953-18-4		Hydrogenated animal fats and glyceridic oils
35899	C011-959-82A	68953-19-5		"Propane-1,2-diyl ester of coco fatty acids"
35900	C006-835-16A	68953-20-8		Diester of coco fatty acids and sucrose
35901	C005-970-62A	68953-90-2		(C7-17-Alkyl)benzenesulfonic acid
35902	C005-970-73A	68953-96-8		Calcium salt of (C11-13-branched alkyl)benzenesulfonic acid
35903	C006-663-24A	68954-09-6		"1,3-Butadiene, homopolymer, hydrogenated"
35904	C006-663-35A	68954-10-9		"1,3-Butadiene, homopolymer, hydrogenated, hydroxy-terminated"
35905	C008-488-00A	68954-12-1		Polymer of dialkyl(C=8-18) fumarate / vinyl acetate
35906	C008-488-11A	68954-13-2		Polymer of dialkyl(C=12-18) fumarate / vinyl acetate
35907	C011-627-76A	68954-22-3		"Ester of decanoic acid, 2-ethyl-1-hexanol, isodecyl alcohol and octanoic acid"
35908	C012-078-74A	68954-40-5		"Polymer of furan-2,5-dione / hydrogenated hydroxy-terminated polybutadiene / hydroxy-terminated polybutadiene"
35909	C004-998-58A	68955-19-1		Sodium salt of sulfuric acid mono-C12-18-alkyl ester
35910	C004-998-69A	68955-20-4		Sodium alkyl(C=16-18) sulfate
35911	C005-971-08A	68955-53-3		C12-14 tert-Alkylamines
35912	C009-210-11A	68955-54-4		C16-22 tert-Alkylamines
35913	C005-971-19A	68955-55-5		(C12-18-Alkyl)dimethylamine N-oxides
35914	C008-791-89A	68956-10-5		"Fatty acids, C18-unsatd., dimers, di-Me esters"
35915	C005-334-97A	68957-58-4		"N,N,N-Trimethyl-3-{[(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexyl)sulfonyl]amino}propan-1-aminium iodide"
35916	C011-704-56A	68957-80-2		"2,2-Dimethylpropane-1,3-diyl di(isohexadecanoate)"
35917	C009-210-22A	68957-81-3		"2,2-Bis{[(isohexadecanoyl)oxy]methyl}propane-1,3-diyl di(isohexadecanoate)"
35918	C011-451-86A	68957-93-7		"Polymer of adipic acid / 2,2-dimethylpropane-1,3-diol / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / hexane-1,6-diol / isophthalic acid"
35919	C012-335-90A	68958-20-3		Polymer of acrylic acid / butyl methacrylate / dodecyl methacrylate / methyl methacrylate / styrene
35920	C006-380-44A	68958-48-5		"Diester of isooctadecanoic acid and 1,2,3-propanetriol"
35921	C009-210-33A	68958-52-1		Iron(3+) tri(neodecanoate)
35922	C006-694-69A	68958-54-3		"1-Methyl-1,2-ethanediyl di(isooctadecanoate)"
35923	C006-694-70A	68958-56-5		"alpha-(1-Oxoisooctadecyl)-omega-[(1-oxoisooctadecyl)oxy]-poly(oxyethane-1,2-diyl)"
35924	C006-321-60A	68958-58-7		"Ether of alpha-hydro-omega-hydroxypoly(oxyethylene) and propane-1,2,3-triol 16-methylheptadecanoate (2:1)"
35925	C006-321-71A	68958-92-9		"Bis[O,O-bis(2-ethylhexyl) dithiophosphorato-S,S']dioxodi-mu-thioxodimolybdenum"
35926	C010-870-92A	68958-97-4		"Butane-1,1,3-triyltris[5-(tert-butyl)-2-methylbenzene-3,1-diyl]hexatridecyl tris(phosphite)"
35927	C011-725-32A	68959-02-4		Sodium salt of 9-sulfooctadec-9-enoic acid (1:1)
35928	C006-899-12A	68959-05-7		Compounds of ethyl dihydrogen phosphate with triethylamine
35929	C009-987-36A	68959-09-1		"3,6'-methylenebisnaphthalene-2-sulphonic acid"
35930	C009-210-44A	68959-45-5		Sodium 2-hydroxy-3-[(6-methylheptyl)oxy]-propane-1-sulfonate
35931	C009-210-55A	68964-56-7		Sodium salt of 9(or 10)-(Sulfooxy)octadecanoic acid (1:1)
35932	C010-871-05A	68966-33-6		"4-amino-4',4''-dianilinotrityl alcohol"
35933	C010-768-46A	68966-38-1		"2-(2-Isooctadecyl-4,5-dihydro-1H-imidazol-1-yl)ethanol"
35934	C009-210-66A	68966-40-5		"2,2-Bis[(stearoyloxy)methyl]propane-1,3-diyl dioleate"
35935	C010-871-16A	68966-53-0		"4,4'-bis[(4-hydroxyphenyl)azo]stilbene-2,2'-disulphonic acid, sodium salt"
35936	C011-560-47A	68966-59-6		"Polymer of butane-1,4-diol / phthalic acid / terephthalic acid"
35937	C010-395-09A	68966-79-0		Nitrophenethyl acetate
35938	C009-210-77A	68970-25-2		"[Propane-1,2-bis(olato)-kappa(2)O,O'][bis(propan-2-olato)]titanium"
35939	C009-210-88A	68970-28-5		"[Propane-1,3-bis(olato)-kappa(2)O,O'][bis(propan-2-olato)]titanium"
35940	C005-972-00A	68971-49-3		"Hexasodium 2,2'-[vinylenebis[(3-sulphonato-4,1-phenylene)imino[6-[bis(2-hydroxyethyl)amino]-1,3,5-triazine-4,2-diyl]imino]]bis(benzene-1,4-disulphonate)"
35941	C010-389-82A	68973-23-9		"(R*,R*)-3,5,7-Trimethylnonane"
35942	C010-871-27A	68973-78-4		Sodium octylnaphthalenesulfonate
35943	C008-791-90A	68974-07-2		Isoheptylbenzenesulfonic acid
35944	C010-350-29A	68975-82-6	(?1)	"2,2-Bis[({[(5-isocyanato-1,3,3-trimethylcyclohexyl)methyl]carbamoyl}oxy)methyl]butyl [(5-isocyanato-1,3,3-trimethylcyclohexyl)methyl]carbamate"
35945	C008-792-03A	68978-26-7		"Potassium 2,4-dimethylbenzenesulfonate"
35946	C012-037-69A	68987-29-1		"1-Octadecanol, phosphate, potassium salt"
35947	C009-210-99A	68987-59-7		Alkyl(C16-18) hydrogen maleate
35948	C008-792-14A	68988-13-6		Di(C6-12-alkyl)benzene
35949	C012-311-96A	68988-68-1		Monosodium salt of C-(C-16-18-alkyl) 2-sulfosuccinate
35950	C012-315-16A	68988-76-1		Sulfonated (Z)-octadec-9-enoic acid
35951	C009-211-02A	68989-38-8		C11-14 sec-Alkyldimethylamines
35952	C009-211-13A	68989-39-9		(C11-14-sec-Alkyl)dimethylamine N-oxides
35953	C012-071-47A	68989-63-9		"Polymer of adipic acid / N-(2-aminoethyl)ethane-1,2-diamine / ethane-1,2-diamine / fatty acid(C=18 unsaturated) dimers"
35954	C012-071-58A	68989-67-3		"Polymer of N-(2-aminoethyl)ethane-1,2-diamine / ethane-1,2-diamine / fatty acid(C=18 unsaturated) dimers / nonanedioic acid"
35955	C012-071-69A	68989-73-1		"Polymer of ethane-1,2-diamine / fatty acid(C=18 unsaturated) dimers / 2-(piperazin-1-yl)ethan-1-amine"
35956	C012-212-49A	68990-53-4		"C14-22 (Mono,di)glycerides"
35957	C006-663-46A	68990-54-5		C14-22-Glycerides monoacetate
35958	C011-698-79A	68991-19-5		Sulfurized mixture of animal fats and glyceridic oils and vegetable oils
35959	C011-502-21A	68991-47-9		"Linseed oil, polymer with pentaerythritol, phthalic anhydride, polymd. linseed oil and tung oil"
35960	C015-510-19A	68991-49-1		"Alkanes, C10-13, arom.-free desulfurized"
35961	C015-510-20A	68991-50-4		"Alkanes, C14-17, arom.-free desulfurized"
35962	C015-510-31A	68991-51-5		"Alkanes, C10-13, desulfurized"
35963	C011-964-41A	68991-75-3		"Polymer of 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / isophthalic acid / linseed oil fatty acids"
35964	C011-953-57A	68993-79-3		Acid Black 118
35965	C010-871-38A	69008-07-7		"1,3,6-Trihydroxy-9,10-anthraquinone"
35966	C005-973-79A	69009-90-1		Diisopropylbiphenyl
35967	C005-297-20A	69011-06-9		Dioxo(phthalato)trilead
35968	C006-991-87A	69011-07-0		Trilead chromate silicate
35969	C015-519-62A	69011-36-5	(?1)	alpha-Hydro-omega-(tridecyl(branched)oxy)poly(oxyethylene)
35970	C005-976-97A	69012-64-2		"Fumes, silica"
35971	C012-071-70A	69012-92-6		"Polymer of adipic acid / 2-aminoethanol / ethane-1,2-diamine / fatty acid(C=18 unsaturated) dimers"
35972	C012-071-81A	69012-95-9		"Polymer of 2-aminoethanol / ethane-1,2-diamine / fatty acid(C=18 unsaturated) dimers / nonanedioic acid"
35973	C006-835-27A	69013-61-2		"1,3,4,6-Tetrakis-O-[(9Z,12Z)-octadeca-9,12-dienoyl]-beta-D-fructofuranosyl 2,3,4,6-tetrakis-O-[(9Z,12Z)-octadeca-9,12-dienoyl]-alpha-D-glucopyranoside"
35974	C011-799-20A	69029-15-8		Aluminum chromium salt of lignosulfonic acid
35975	C009-211-24A	69036-12-0		"Propane, 1,2-dibromo-1-chloro-2-methyl-"
35976	C008-792-69A	69038-78-4		Octyl 3-phenylacrylate
35977	C012-136-50A	69040-69-3		"Polymer of 2,2-dimethylpropane-1,3-diol / ethylene glycol / 2-(hydroxymethyl)-2-methylpropane-1,3-diol / terephthalic acid"
35978	C009-211-35A	69042-13-3		Sodium (T-4)-[(nitrilo-kappaN)tris(acetato-kappaO)]calcate(1-)
35979	C009-976-64A	69050-50-6		"Disodium 6-dodecyl-3,3'-oxydibenzenesulfonate"
35980	C008-792-70A	69051-70-3		"2-Butyl-3,5-dimethylphenol"
35981	C006-835-38A	69056-15-1		"1,3,4,6-Tetrakis-O-[(E)-octadec-9-enoyl]-beta-D-fructofuranosyl 2,3,4,6-tetrakis-O-[(E)-octadec-9-enoyl]-alpha-D-glucopyranoside"
35982	C009-211-46A	69064-21-7		Tin salt of methacrylic acid
35983	C009-211-57A	69064-36-4		(Z)-Dodec-2-en-1-ol
35984	C009-211-68A	69064-37-5		(E)-Dodec-2-en-1-ol
35985	C009-211-79A	69065-47-0		Sodium hexadecyl hydrogen phosphate
35986	C012-278-05A	69070-68-4		Disperse Blue 200
35987	C011-547-12A	69070-71-9		Disperse Yellow 135
35988	C010-768-57A	69075-48-5		4-(5-Amino-3-methyl-1H-pyrazol-1-yl)benzenesulfonic acid
35989	C008-792-81A	69080-84-8		"2-(2,4-Di-tert-pentylphenoxy)propanoic acid"
35990	C009-211-80A	69083-50-7		5-Methyl-2-(1-methylbutyl)octanoic acid
35991	C009-211-91A	69085-58-1		"rel-(2R,3R)-3-Methylpentadecan-2-ol"
35992	C009-212-04A	69086-01-7		Hexadecyl isooctadecanoate
35993	C009-212-15A	69086-49-3		Tritriacont-12-ene
35994	C009-212-26A	69086-53-9		Heptacos-10-ene
35995	C009-212-37A	69086-57-3		Nonacos-11-ene
35996	C009-212-48A	69088-85-3		Methylpentacosane
35997	C006-991-98A	69090-73-9		"(T-4)-Bis[bis(2-methylpropyl)carbamodithioato-S,S']lead"
35998	C009-212-59A	69091-20-9		Trimethyl[3-(nonadecafluorononanesulfonamido)propyl]ammonium iodide
35999	C008-792-92A	69093-31-8		Butyl 2-hydroxyethyl phthalate
36000	C010-128-62A	69093-49-8		"Dimethyl trans-cyclohex-4-ene-1,2-dicarboxylate"
36001	C009-212-60A	69093-74-9		Dec-3-en-1-ol
36002	C009-212-71A	69094-16-2		"2,4-Pentanediol, 3-bromo-3-nitro-"
36003	C005-151-55A	69094-18-4		"Ethanol, 2,2-dibromo-2-nitro-"
36004	C009-212-82A	69095-45-0		"2,3-Bis[(1-oxooctyl)oxy]propyl decanoate"
36005	C010-501-80A	69096-34-0		1-(Hexan-2-yl)-3-phenylurea
36006	C010-501-91A	69096-35-1		1-(3-Methylpentan-2-yl)-3-phenylurea
36007	C010-502-04A	69096-36-2		"1-(3,3-Dimethylbutan-2-yl)-3-phenylurea"
36008	C010-502-15A	69096-37-3		1-(2-Methylpentan-2-yl)-3-phenylurea
36009	C010-502-26A	69096-38-4		1-(4-Methylpentan-2-yl)-3-phenylurea
36010	C010-502-37A	69096-39-5		"1-(2,2-Dimethylbutyl)-3-phenylurea"
36011	C010-502-48A	69096-40-8		"1-(3,3-Dimethylbutyl)-3-phenylurea"
36012	C010-502-59A	69096-41-9		1-(2-Ethylbutyl)-3-phenylurea
36013	C009-212-93A	69097-06-9		"(3R*,4S*)-6-Ethyl-2,4-dimethyloct-6-en-3-ol"
36014	C009-213-06A	69097-07-0		"(3R*,4R*)-6-Ethyl-2,4-dimethyloct-6-en-3-ol"
36015	C010-115-30A	69101-62-8		"Benzoic acid, amino-, hydrazide"
36016	C006-663-68A	69102-90-5		"Hydroxyterminated polymer of buta-1,3-diene"
36017	C009-213-17A	69103-23-7		Isotridecyl acetate
36018	C009-213-28A	69103-24-8		Isodecyl acetate
36019	C008-793-05A	69103-65-7		"Benzenesulfonic acid, 2-hydroxy-6-methyl-"
36020	C009-213-39A	69106-04-3		"2,4-Dimethylhexene"
36021	C009-213-40A	69106-05-4		"2,3-Dimethylhexene"
36022	C009-213-51A	69106-31-6		"rel-(2R,3S)-3-Methylpentadecan-2-ol"
36023	C009-213-62A	69112-21-6		(E)-Hex-3-enal
36024	C011-769-54A	69119-80-8		"Methanone, 1,1'-[methylenebis(2-hydroxy-4-methoxy-3,1-phenylene)]bis[1-phenyl-"
36025	C008-793-16A	69120-23-6		"p-Tolyl 2,2-dimethylpropanoate"
36026	C010-871-49A	69121-13-7		"Decahydro-2-isopropenyl-4,7-methanoazulene-8-methyl acetate"
36027	C006-992-01A	69121-20-6		Cadmium bis(12-hydroxyoctadecanoate)
36028	C010-392-92A	69121-78-4		(E)-Cinnamyl 3-methylbutanoate
36029	C009-213-73A	69128-08-1		Monobarium salt of 3-sulfanylpropanoic acid
36030	C008-495-18A	69138-22-3		Sodium ferrous chlorophyllin
36031	C009-213-84A	69143-05-1		(E)-4-Methylpent-2-en-1-ol
36032	C009-213-95A	69163-28-6		"15-Methylhexadecane-1,2-diol"
36033	C008-793-27A	69165-50-0		"Benzenecarbothioic acid, anhydrosulfide with carbamimidothioic acid, monohydriodide"
36034	C011-950-17A	69178-40-1		Polymer of aniline / 2-ethylaniline / formaldehyde
36035	C011-950-28A	69178-41-2		Polymer of 2-ethylaniline / formaldehyde
36036	C010-393-05A	69188-38-1		(Z)-3-Phenylallyl 3-methylbutanoate
36037	C009-214-08A	69188-47-2		Pentacos-9-ene
36038	C009-214-19A	69188-48-3		Pentacos-10-ene
36039	C009-214-20A	69188-49-4		Heptacos-9-ene
36040	C009-214-31A	69188-50-7		Heptacos-11-ene
36041	C009-214-42A	69188-51-8		Heptacos-12-ene
36042	C009-214-53A	69198-75-0		Pentatriacontene
36043	C009-214-64A	69198-76-1		Nonatriacontene
36044	C009-214-75A	69198-89-6		Methylhenicosane
36045	C009-214-86A	69198-90-9		Dimethylpentacosane
36046	C009-214-97A	69198-91-0		Dimethylhexacosane
36047	C009-215-00A	69198-92-1		Dimethylheptacosane
36048	C009-215-11A	69198-93-2		Methyloctacosane
36049	C011-451-97A	69202-75-1		Polymer of adipic acid / butanediol / ethylene glycol / terephthalic acid
36050	C009-215-22A	69203-98-1		Nonacos-9-ene
36051	C009-215-33A	69205-08-9		2-Methylbutyl nonanoate
36052	C009-215-44A	69205-12-5		"9-Octadecenamide, N-(2-hydroxy-1,1-dimethylethyl)-, (9Z)-"
36053	C008-521-02A	69215-54-9		Polymer of 2-hydroxyethyl methacrylate / isobutyl methacrylate / methyl methacrylate / styrene
36054	C011-522-50A	69215-58-3		Polymer of 2-ethylhexyl methacrylate / 2-hydroxyethyl methacrylate / isobutyl methacrylate
36055	C009-215-55A	69222-14-6		(E)-Pentadec-11-en-1-ol
36056	C009-215-66A	69222-15-7		(E)-Pentadec-12-en-1-ol
36057	C009-215-77A	69222-16-8		(E)-Dec-4-en-1-yl acetate
36058	C004-849-39A	69226-46-6		"5,5-Dioctyl-1,9-dioxa-4,6-dithia-5-stannacyclotridecane-2,8-dione"
36059	C006-321-82A	69227-09-4		Sodium salt of (branched-dodecyl)benzenesulfonic acid
36060	C012-311-52A	69227-24-3		"C8-18,C18-Unsaturated alkyl-N-(hydroxyethyl)amides"
36061	C008-793-38A	69227-61-8		"1-(Allyloxy)-2,4-Dibromobenzene"
36062	C008-793-49A	69233-28-9		Magnesium bis(nonylphenolate)
36063	C009-215-88A	69233-29-0		Methyldocosane
36064	C012-091-32A	69234-35-1		Direct Red 247
36065	C009-215-99A	69248-33-5		4-Methyl-3-propylhexanal
36066	C008-542-11A	69251-63-4		Polymer of 2-ethylhexyl acrylate / methyl methacrylate / styrene / vinyl acetate
36067	C009-251-37A	69256-48-0		Methylheptacosane
36068	C009-251-48A	69274-86-8		(S)-4-Methylhex-5-enoic acid
36069	C009-251-59A	69274-92-6		(S)-4-Methylhex-5-en-1-ol
36070	C010-286-59A	69274-94-8		(R)-5-Methyltricosan-1-ol
36071	C009-251-60A	69274-97-1		(R)-4-Methylhex-5-en-1-ol
36072	C010-716-58A	69275-01-0		Bis(2-octyldodecyl) decanedioate
36073	C006-694-92A	69275-02-1		2-Hexyldecyl palmitate
36074	C012-214-54A	69275-03-2		2-Octyldecyl tetradecanoate
36075	C009-251-71A	69282-63-9		(Z)-Pentadec-11-en-1-ol
36076	C008-793-61A	69284-94-2		"Phenol, 4-(1,1-dimethylpropyl)-, hydrogen phosphate"
36077	C011-752-02A	69288-63-7		Polymer of butyl acrylate / ethyl acrylate / 2-hydroxyethyl acrylate
36078	C007-036-88A	69292-92-8		Hexamminecobalt (III) phosphate complex salt
36079	C009-251-82A	69297-21-8		"(Z)-2,6-Dimethylhept-2-enoic acid"
36080	C009-251-93A	69297-65-0		(E)-1-Bromo-3-methylpent-2-ene
36081	C009-252-06A	69297-72-9		7-Methylnonan-3-ol
36082	C009-252-17A	69300-15-8		2-Methyldecanenitrile
36083	C012-304-99A	69331-40-4		Polymer of (carboxymethyl 2-hydroxypropyl ether of starch) / 2-(chloromethyl)oxirane
36084	C010-623-17A	69338-39-2		N-tert-Butyl-N'-phenylsuccinamide
36085	C009-252-28A	69341-21-5		"2,2-Dimethylpropane-1,3-diyl dihexanoate"
36086	C009-252-39A	69341-22-6		"2,2-Dimethylpropane-1,3-diyl diundecanoate"
36087	C009-252-40A	69341-23-7		"2,2-Dimethylpropane-1,3-diyl ditetradecanoate"
36088	C009-252-51A	69341-24-8		"2,2-Dimethylpropane-1,3-diyl dipalmitate"
36089	C009-252-62A	69341-25-9		"2,2-Dimethylpropane-1,3-diyl bis(4-methylpentanoate)"
36090	C009-252-73A	69341-26-0		"2,2-Dimethylpropane-1,3-diyl bis(3-ethylheptanoate)"
36091	C009-252-84A	69341-45-3		6-Ethylhexadecan-6-ol
36092	C009-252-95A	69341-47-5		6-Ethyltetradecan-6-ol
36093	C009-253-08A	69341-48-6		6-Ethylpentadecan-6-ol
36094	C009-253-19A	69341-49-7		6-Ethylheptadecan-6-ol
36095	C009-253-20A	69341-50-0		6-Ethyloctadecan-6-ol
36096	C009-253-31A	69341-75-9		"tert-Butyl 3,3-dimethylbutanoate"
36097	C009-253-42A	69346-26-5		Iron(2+) diisononanoate
36098	C009-253-53A	69362-76-1		Oct-6-enoic acid
36099	C029-038-06A	69364-63-2	(?1)	alpha-Hydro-omega-isohexadecyloxy poly(oxyethylene)
36100	C010-623-28A	69386-28-3		(Z)-Oct-4-enedianilide
36101	C010-623-39A	69386-29-4		(E)-Oct-4-enedianilide
36102	C008-537-52A	69402-62-6		3-(Dibutylamino)-2-hydroxypropyl ether of cellulose acetate
36103	C011-638-82A	69403-72-1		Polymer of vinyl acetate / vinyl octanoate
36104	C009-253-64A	69405-34-1		"(E)-1-Bromo-4,7-dimethyloct-3-ene"
36105	C009-253-75A	69405-38-5		"(Z)-1-Bromo-4,7-dimethyloct-3-ene"
36106	C009-253-86A	69405-42-1		(E)-3-Methylnon-3-ene
