No.	CHRIP_ID	CAS RN	CAS Identity	Chemical Substance Name
630	C027-499-24A	-		Copolymer of 3-(2H-1,2,3-benzotriazol-2-yl)-4-hydroxyphenethyl methacrylate / butan-1-yl methacrylate / tert-butyl methacrylate / 2-ethylhexan-1-yl acrylate / 2-hydroxyethyl methacrylate / methacrylic acid / methyl methacrylate / triethoxy(vinyl)silane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
631	C027-499-35A	-		Copolymer of acrylic acid / butan-1-yl methacrylate / tert-butyl methacrylate / 2-ethylhexan-1-yl acrylate / 2-hydroxyethyl methacrylate / methacrylic acid / methyl methacrylate / triethoxy(vinyl)silane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
632	C027-499-57A	-		Dimethyl 3,3'-(9H-fluorene-9,9-diyl)dipropanoate
633	C027-499-79A	-		Polyaddition products of 4,4'-oxydianiline / biphenyl-2,3:3',4'-tetracarboxylic dianhydride / biphenyl-3,4:3',4'-tetracarboxylic dianhydride
634	C027-499-80A	-		Biphenyl-2,3,3',4'-tetracarboxylic acid
635	C027-499-91A	-		Copolymer of acrylic acid / [reaction products of acrylic acid and oxiran-2-ylmethyl alkanoate(C=10, branched chain)] / isobutyl methacrylate / styrene / 2-hydroxyethyl methacrylate, of which {2-[(2-phenylpropan-2-yl)peroxy]propan-2-yl}benzene is used as an initiator
636	C027-500-01A	-		6,6'-Ethylenebis(6H-6lambda(5)-dibenzo[c,e][1,2]oxaphosphinin-6-one)
637	C027-500-12A	-		3,3'-(Methylimino)dipropanoic acid
638	C027-500-34A	-		Copolymer of ethylene dimethacrylate / styrene / butyl acrylate / methyl methacrylate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
639	C027-500-45A	-		Copolymer of styrene / 1,7,7-trimethylbicyclo[2.2.1]heptan-2-yl methacrylate / 2-hydroxyethyl methacrylate / butyl acrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 7% or less.)
640	C027-500-56A	-		Copolymer of 2-ethylhexyl acrylate / 2-(4,4-dimethylpentan-2-yl)-5,7,7-trimethyloctyl acrylate / 4-hydroxybutyl acrylate / 1-vinyl-2-pyrrolidone (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
641	C027-500-67A	-		Potassium and sodium mixed salt of copolymer of styrene / buta-1,3-diene / methacrylic acid / 2-methylidenesuccinic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
642	C027-500-78A	-		Potassium and sodium mixed salt of copolymer of styrene / 2-hydroxyethyl methacrylate / buta-1,3-diene / methacrylic acid / 2-methylidenesuccinic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
643	C027-500-89A	-		alpha-({[dimethoxy(methyl)silyl]methyl}carbamoyl)-omega-[({[dimethoxy(methyl)silyl]methyl}carbamoyl)oxy]poly[oxy(methylethylene)] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
644	C027-500-90A	-		alpha-[1,1,2,2-tetrafluoro-2-(fluorocarbonyl)ethyl]-omega-fluoropoly[oxy(perfluoropropane-1,3-diyl)] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
645	C027-501-03A	-		Copolymer of acrylic acid / acrylonitrile / ethyl acrylate / oxiran-2-ylmethyl methacrylate / 2-hydroxyethyl methacrylate / butyl acrylate / 2-methylidenesuccinic acid (It is limited that the number-average molecular weight is 1,000 or more, and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali, and the content of oxiran-2-ylmethyl methacrylate in molecular structure is 8wt% or less.)
646	C027-501-14A	-		Copolymer of acrylonitrile / styrene / 2-hydroxypropyl methacrylate / N-(hydroxymethyl)acrylamide / methacrylic acid / methyl acrylate / methyl methacrylate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
647	C027-501-25A	-		Addition products of 2-isocyanatoethyl methacrylate to copolymer of 2-ethylhexyl acrylate / 2-hydroxyethyl acrylate / 2-hydroxyethyl methacrylate / butyl acrylate / methyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
648	C027-501-36A	-		Copolymer of acrylonitrile / oxiran-2-ylmethyl methacrylate / styrene / 2-hydroxyethyl acrylate / methacrylic acid / methyl acrylate / methyl methacrylate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali, and the content of oxiran-2-ylmethyl methacrylate in molecular structure is 5wt% or less.)
649	C027-501-47A	-		Polyaddition products of cyclobutane-1,2:3,4-tetracarboxylic dianhydride / 1,3-bis(4-aminophenethyl)urea / 4,4'-(pentane-1,5-diyldioxy)dianiline / 4-[2-(methylamino)ethyl]aniline (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
650	C027-501-58A	-		Copolymer of sodium 4-[alkyl(C=8-20, normal chain and branched chain)oxy]-1-(allyloxy)-1,4-dioxobutane-2-sulfonate / N-(hydroxymethyl)acrylamide / vinyl acetate / butyl acrylate / methacrylic acid (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
651	C027-501-69A	-		2-Cyanopropan-2-yl or dodecylsulfanyl terminated products of copolymer of acrylic acid / cyclohexyl acrylate / methyl methacrylate (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
652	C027-501-70A	-		Addition products of dodecanamine to the terminal of polyaddition products of azacyclotridecan-2-one / azepan-2-one (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
653	C027-501-81A	-		Addition products of [addition products of 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane and 2-hydroxyethyl acrylate] and {addition products of 2-hydroxyethyl acrylate to [polyaddition products of 1,6-diisocyanatohexane / alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl)]} to copolymer of alpha-acryloyl-omega-hydroxypoly[oxy(methylethylene)] / 2-hydroxyethyl methacrylate / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
654	C027-501-92A	-		2-Formyl-2-methylpropyl dodecanoate
655	C027-502-16A	-		Copolymer of acrylic acid / butan-1-yl methacrylate / 2-ethylhexan-1-yl acrylate / 2-hydroxyethyl acrylate / 2-hydroxyethyl methacrylate / alpha-[2-(methacryloyloxy)ethyl]-omega-hydroxypoly(n=1-4)[oxy(1-oxohexane-1,6-diyl)] / styrene / tridecan-1-yl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
656	C027-502-27A	-		Copolymer of acrylonitrile / butan-1-yl acrylate / N-(butoxymethyl)acrylamide / ethyl acrylate / 2-ethylhexan-1-yl acrylate / 2-hydroxyethyl acrylate / 2-hydroxyethyl methacrylate / methacrylic acid / 2-(methacryloyloxy)ethyl hydrogen cyclohexane-1,2-dicarboxylate / 2-methylidenesuccinic acid / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
657	C027-502-38A	-		Copolymer of methyl methacrylate / 1-morpholinoprop-2-en-1-one (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
658	C027-502-49A	-		Partial carboxylated products of (esterification products of cellulose, acetic acid and butyric acid) (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
659	C027-502-50A	-		Sodium salt of copolymer of 2-hydroxyethyl methacrylate / methacrylic acid / 2-methylidenesuccinic acid / 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-1-yl methacrylate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent and alkali.)
660	C027-502-61A	-		Copolymer of butan-1-yl acrylate / ethyl acrylate / 2-hydroxyethyl acrylate / methacrylic acid / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
661	C027-502-72A	-		Copolymer of acrylic acid / butan-1-yl acrylate / 1-hydroxypropan-2-yl methacrylate / 2-hydroxypropan-1-yl methacrylate / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
662	C027-502-83A	-		Condensation products of 4-(chloromethyl)styrene and {addition products of 3-[dimethoxy(methyl)silyl]propane-1-thiol to the terminal of copolymer of (2-hydroxyethyl)(dimethyl)ammonium 2-acrylamido-2-methylpropane-1-sulfonate / 5-[(4-vinylbenzyl)sulfanyl]-1,3,4-thiadiazol-2-thiol} (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
663	C027-503-63A	-		Copolymer of butan-1-yl acrylate / 2-hydroxyethyl acrylate / 2-phenoxyethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
664	C027-503-74A	-		Polycondensation products of 2,2-dimethylpropane-1,3-diol / fumaric acid / isophthalic acid / maleic acid / 1,1',3,3'-tetraoxo-2,2'-[methylenebis(4,1-phenylene)]bis(isoindoline-5-carboxylic acid) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
665	C027-503-85A	-		Addition products of oxiran-2-ylmethyl methacrylate to copolymer of methacrylic acid / styrene / tricyclo[5.2.1.0(2,6)]decan-8-yl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
666	C027-503-96A	-		Copolymer of tert-butyl methacrylate / cyclohexan-1-yl methacrylate / 2-ethylhexan-1-yl methacrylate / isobutyl methacrylate / 2-methoxyethyl acrylate / 3-(trimethoxysilyl)propan-1-yl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
667	C027-504-09A	-		Copolymer of 2-(diethylamino)ethyl methacrylate / 2-ethylhexan-1-yl acrylate / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
668	C027-504-10A	-		Polycondensation products of alpha-(4-aminobenzoyl)-omega-[(4-aminobenzoyl)oxy]poly(oxybutane-1,4-diyl) / [5,5'-biisobenzofuran]-1,1',3,3'-tetraone / 5,5'-carbonylbis(isobenzofuran-1,3-dione) / [amino-terminated (both terminals) addition products of 2-methyloxirane to alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl)] / 4,4'-[propane-2,2-diylbis(4,1-phenyleneoxy)]dianiline (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
669	C027-504-21A	-		Partial sodium salt of copolymer of acrylic acid / butan-1-yl hydrogen maleate / butan-1-yl methacrylate / 2-(2-ethoxyethoxy)ethyl acrylate / isopropenylbenzene / 2-isopropoxyethyl hydrogen maleate / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
670	C027-504-32A	-		Copolymer of acrylic acid / dodecan-1-yl methacrylate / ethyl acrylate / N-(isobutoxymethyl)acrylamide / methyl methacrylate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer isolated from solvent is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
671	C027-504-43A	-		Copolymer of acrylic acid / 2-(diethylamino)ethyl methacrylate / dodecan-1-yl methacrylate / ethyl acrylate / ethylene acrylate 6-hydroxyhexanoate / N-(isobutoxymethyl)acrylamide / N-(methoxymethyl)acrylamide / methyl methacrylate (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer isolated from solvent is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
672	C027-504-54A	-		Reaction products of 1,1,1,3,3,3-hexamethyldisiloxane, 1-[3-(methacryloyloxy)propan-1-yl]-1,1,3,3-tetramethyldisiloxane, (polycondensation products of tetramethoxysilane) and 1,1,3,3-tetramethyl-1,3-divinyldisiloxane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
673	C027-504-65A	-		Reaction products of alpha-[dimethyl(vinyl)silyl]-omega-{[dimethyl(vinyl)silyl]oxy}poly[oxy(dimethylsilanediyl)/oxy(diphenylsilanediyl)] and 1-[3-(methacryloyloxy)propan-1-yl]-1,1,3,3-tetramethyldisiloxane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
674	C027-504-76A	-		Polyaddition products of (polycondensation products of adipic acid / hexane-1,6-diol) / N-(3-aminopropan-1-yl)propane-1,3-diyldiamine / bis(isocyanatocyclohexan-1-yl)methane / {polycondensation products of hexane-1,6-diol / [cyclic and acyclic dimer acid (which consists of C=36 as a major component) derived by dimerization of unsaturated fatty acid]} / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / propane-1,3-diyldiamine (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
675	C027-504-87A	-		Polyaddition products of adipohydrazide / [hydroxy terminated (both terminals) polymer of buta-1,3-diene] / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
676	C027-504-98A	-		Copolymer of butan-1-yl acrylate / 2-hydroxyethyl methacrylate / methyl methacrylate / 2-(phosphonooxy)ethyl acrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
677	C027-505-01A	-		Addition products of succinic anhydride to (addition products of methacrylic acid to copolymer of oxiran-2-ylmethyl methacrylate / styrene / tricyclo[5.2.1.0(2,6)]decan-8-yl methacrylate) (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
678	C027-505-12A	-		Tris(1-tert-butoxyethyl) benzene-1,2,4-tricarboxylate
679	C027-505-23A	-		Addition products of 2-hydroxyethyl acrylate to the terminal of polyaddition products of [(hydroxymethyl)tricyclo[5.2.1.0(2,6)]decanyl]methanol / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane / oxepan-2-one
680	C027-505-56A	-		Mixture of dimethyl bicyclo[2.2.1]heptane-2,5-dicarboxylate and dimethyl bicyclo[2.2.1]heptane-2,6-dicarboxylate, which consists of dimethyl bicyclo[2.2.1]heptane-2,6-dicarboxylate as a major component
681	C027-505-67A	-		Addition products of oxiran-2-ylmethyl methacrylate to the terminal of polycondensation products of adipic acid / 2,2-dimethylpropane-1,3-diol / furan-2,5-dione / propane-1,2-diol
682	C027-505-78A	-		Reaction products of {addition products of 2-[(allyloxy)methyl]oxirane to polycondensation products of formaldehyde / phenol} and 2-(chloromethyl)oxirane
683	C027-505-89A	-		Reaction products of {reaction products of 2,2-dimethylpropane-1,3-diol, ethylene glycol, furan-2,5-dione, isophthalic acid, isobenzofuran-1,3-dione, 2,2'-oxydiethanol, propane-1,2-diol, (polycondensation products of propane-1,2-diol (polymerization degree2-3)), 4,4'-(propane-2,2-diyl)dicyclohexan-1-ol, [polyaddition products of 2-methyloxirane to 4,4'-(propane-2,2-diyl)diphenol] and terephthalic acid}, furan-2,5-dione and tricyclo[5.2.1.0(2,6)]deca-3,8-diene
684	C027-506-25A	-		Polyaddition products of (polycondensation products of adipic acid / hexane-1,6-diol / isophthalic acid) / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane (It is limited that the polymer is insoluble in water and acid, and the content of the components having molecular weight less than 1,000 is 1% or less.)
685	C027-506-36A	-		Copolymer of butan-1-yl acrylate / 2-(dimethylamino)ethyl methacrylate / dodecan-1-yl methacrylate / ethylene dimethacrylate / methyl methacrylate / N-(2-methyl-4-oxopentan-2-yl)acrylamide / styrene / tridecan-1-yl methacrylate (It is limited that the polymer is insoluble in water and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
686	C027-506-47A	-		Potassium salt of polyaddition products of castor oil / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
687	C027-506-58A	-		Polyaddition products of (polycondensation products of adipic acid / 2,2-dimethylpropane-1,3-diol / ethylene glycol / isophthalic acid / terephthalic acid) / bis(isocyanatophenyl)methane / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
688	C027-506-69A	-		Polyaddition products of (polycondensation products of adipic acid / butane-1,4-diol) / 1,6-diisocyanatohexane / ethylenediamine / 2-ethyl-2-(hydroxymethyl)propane-1,3-diol / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid / [polyaddition products of 2-methyloxirane to 4,4'-(propane-2,2-diyl)diphenol] (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
689	C027-506-70A	-		Polymer of (trifluorovinyl)benzene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
690	C027-506-81A	-		Copolymer of 1-ethylcyclopentan-1-yl 2-{[2-(methacryloyloxy)acetyl]oxy}-5-oxo-4-oxatricyclo[4.2.1.0(3,7)]nonane-9-carboxylate / 4-ethyltetracyclo[6.2.1.1(3,6).0(2,7)]dodecan-4-yl methacrylate / 3-hydroxy-1-adamantyl methacrylate / methyl 2-{[2-(methacryloyloxy)acetyl]oxy}-5-oxo-4-oxatricyclo[4.2.1.0(3,7)]nonane-9-carboxylate / 5-oxooxolan-3-yl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
691	C027-506-92A	-		Reaction products of [reaction products of (reaction products of pentaerythritol and ethylene glycol) and 3-hydroxy-2-hydroxymethyl-2-methylpropanoic acid] and acrylic acid (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
692	C027-507-05A	-		Copolymer of acrylamide / acrylic acid / butan-1-yl acrylate / butan-1-yl methacrylate / cyclohexan-1-yl methacrylate / ethyl acrylate / 2-ethylhexan-1-yl acrylate / methyl methacrylate / N-(2-methyl-4-oxopentan-2-yl)acrylamide / 2-(2-oxoimidazolidin-1-yl)ethyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
693	C027-507-16A	-		Addition products of oxiran-2-ylmethyl alkanoate (C=10, branched chain) to copolymer of butan-1-yl acrylate / 1-hydroxypropan-2-yl acrylate / 2-hydroxypropan-1-yl acrylate / methacrylic acid / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
694	C027-507-27A	-		Addition products of oxiran-2-ylmethyl alkanoate (C=10, branched chain) to copolymer of butan-1-yl acrylate / 2-hydroxyethyl methacrylate / methacrylic acid / methyl methacrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
695	C027-507-38A	-		Polyaddition products of 2',2'',3',3'',6',6''-hexamethyl-2,4',4''-methanetriyltriphenol / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
696	C027-507-49A	-		Partial addition products of dodecane-1-thiol to the terminal of copolymer of cyclohexan-1-yl methacrylate / 2-hydroxyethyl methacrylate / 3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctan-1-yl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
697	C027-507-50A	-		(2-Hydroxyethyl)(dimethyl)ammonium salt of copolymer of (polycondensation products of {polycondensation products of adipic acid / hydrogenated products of [cyclic and acyclic dimer acid obtained as a dimer of unsaturated fatty acid(C=18) (which consists of C=36 as a major component)] / hexane-1,6-diol / isophthalic acid (both terminals hydroxy group)} / [polyaddition products of 2-aminoethanol / 1,4-bis(oxiran-2-ylmethoxy)butane] / 1,3-bis(2-isocyanatopropan-2-yl)benzene / 2,3-dihydroxypropan-1-yl methacrylate / 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoic acid) / 2-ethylhexan-1-yl acrylate / methyl methacrylate / N-(2-methyl-4-oxopentan-2-yl)acrylamide (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
698	C027-507-61A	-		Sodium and calcium mixed salt of copolymer of acrylic acid / 2-hydroxypropan-1-yl methacrylate / 2-methylprop-2-ene-1-sulfonic acid (It is limited that the content of the components having molecular weight less than 1,000 is 1% or less.)
699	C027-507-72A	-		Reaction products of copolymer of butan-1-yl acrylate / 2-(dimethylamino)ethyl methacrylate / 3,6-dioxaoctane-1,8-diyl dimethacrylate / dodecan-1-yl methacrylate / oxiran-2-ylmethyl methacrylate / methyl methacrylate / styrene / tridecan-1-yl methacrylate and 2-(chloromethyl)oxirane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
700	C027-507-83A	-		Copolymer of acrylic acid / acrylonitrile / butan-1-yl acrylate / styrene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
701	C027-507-94A	-		Polycondensation products of [4,5'-biisobenzofuran]-1,1',3,3'-tetraone / [5,5'-biisobenzofuran]-1,1',3,3'-tetraone / 4,4'-(1,3-phenylenedioxy)dianiline (polyimide only) (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
702	C027-508-07A	-		Polycondensation products of [5,5'-biisobenzofuran]-1,1',3,3'-tetraone / 1,4-phenylenediamine (polyimide only) (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
703	C027-508-52A	-		N-(4-Benzamido-6-methoxypyrimidin-2-yl)benzamide
704	C027-508-63A	-		Reaction products of 2-(chloromethyl)oxirane, hydroquinone and (reaction products of formaldehyde and phenol)
705	C027-508-74A	-		Addition products of methacrylic acid to the terminal of polyaddition products of {polyaddition products of [reaction products of 2-(chloromethyl)oxirane and 4,4'-(propane-2,2-diyl)diphenol] / [reaction products of 2-(chloromethyl)oxirane and 2,2',6,6'-tetrabromo-4,4'-(propane-2,2-diyl)diphenol] / 2,2',6,6'-tetrabromo-4,4'-(propane-2,2-diyl)diphenol (terminal oxiranyl group)} / (4-carboxy-2-cyanobutan-2-yl terminated copolymer of acrylonitrile / buta-1,3-diene)
706	C027-508-85A	-		Polyaddition products of 2,4,6,8-tetramethylcyclotetrasiloxane / 5-vinylbicyclo[2.2.1]hept-2-ene
707	C027-508-96A	-		Mixture of 2-methylcyclohexane-1,3-diyldiamine and 4-methylcyclohexane-1,3-diyldiamine
708	C027-509-09A	-		Copolymer of butan-1-yl acrylate / isobutoxyethene (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
709	C027-509-10A	-		Reaction products of [copolymer of butan-1-yl methacrylate / methyl methacrylate / (reaction products of 4-nitrobenzoic acid and oxiran-2-ylmethyl methacrylate) / oxiran-2-ylmethyl methacrylate] and methanol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
710	C027-509-21A	-		Polyaddition products of oxepan-2-one to alpha-[(3-hydroxypropan-1-yl)(dimethyl)silyl]-omega-(3-hydroxypropan-1-yl)poly[oxy(dimethylsilanediyl)] (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
711	C027-509-32A	-		Copolymer of butan-1-yl acrylate / cyclohexan-1-yl methacrylate / 4-hydroxybutan-1-yl acrylate / 2-hydroxyethyl methacrylate / methacrylic acid / methyl methacrylate (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
712	C027-509-43A	-		Polyaddition products of alpha-acryloyl-omega-hydroxypoly(1-20)[oxy(methylethylene)] / {hydrogenated products of [2-hydroxyethyl terminated polymer of butadiene (polymerization degree 15-90)]} / alpha-hydro-omega-(methacryloyloxy)poly(1-20)[oxy(methylethylene)] / 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
713	C027-509-54A	-		Polyaddition products of bis(4-isocyanatophenyl)methane / butane-1,4-diol / alpha-hydro-omega-hydroxypoly(oxybutane-1,4-diyl) / 3-methylpentane-1,5-diol (It is limited that the polymer is insoluble in water, acid and alkali, and the content of the components having molecular weight less than 1,000 is 1% or less.)
714	C027-509-65A	-		Addition products of trimethoxysilane to the mixture of alpha-[2-(allyloxy)-1,1-difluoroethyl]-omega-[2-(allyloxy)-1,1-difluoroethoxy]poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)], alpha-[2-(allyloxy)-1,1-difluoroethyl]-omega-(trifluoromethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] and alpha-(trifluoromethyl)-omega-(trifluoromethoxy)poly[oxy(difluoromethylene)/oxy(tetrafluoroethylene)] (It is limited that the number-average molecular weight of the polymer is 1,000 or more and the polymer is insoluble in water, fat-soluble solvent, usual solvent, acid and alkali.)
715	C027-510-04A	-		4-Ethyl-2',3'-difluoro-4''-propyl-1,1':4',1''-terphenyl
716	C027-510-26A	-		Reaction products of 1,6-diisocyanatohexane and 2-(2-isopropyl-1,3-oxazolidin-3-yl)ethanol, which consists of bis[2-(2-isopropyl-1,3-oxazolidin-3-yl)ethyl] hexane-1,6-diyldicarbamate as a major component (50% or more)
717	C027-510-37A	-		Mixture of alpha-acryloyl-omega-phenoxypoly(n=2-12)(oxyethylene) and alpha-hydro-omega-phenoxypoly(n=2-12)(oxyethylene), which consists of alpha-acryloyl-omega-phenoxypoly(n=2-12)(oxyethylene) as a major component (80% or more)
718	C027-510-60A	-		Calcium bis{4-[(5-carbamoyl-2-methoxyphenyl)diazenyl]-3-hydroxy-2-naphthoate}
