"2-Pyridinecarboxamide, 4-[4-[[[[4-chloro-3-(trifluoromethyl)phenyl]amino]carbonyl]amino]phenoxy]-N-methyl-"	"608-209-4"	"284461-73-0"	"100.110.083"	"Active"	"FULL"	"INDIVIDUAL_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"30-06-2015"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6884"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.110.083"	
"2-Pyridinecarboxamide, 4-chloro-N-methyl-, hydrochloride (1:1)"	"692-719-7"	"882167-77-3"	"100.220.896"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"07-06-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7177"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.220.896"	
"2-Pyridinecarboxamide, 5-fluoro-"	"813-292-7"	"499796-71-3"	"100.244.448"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"19-04-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/18177"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.244.448"	
"2-Pyridinecarboxylic acid, 4-(acetylamino)-3,6-dichloro-, methyl ester"	"805-561-2"	"350601-49-9"	"100.232.390"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"29-07-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12238"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.232.390"	
"2-Pyridinecarboxylic acid, 4-amino-3,6-dichloro-"	"604-721-7"	"150114-71-9"	"100.110.366"	"No longer Valid"	"FULL"	"INDIVIDUAL_SUBMISSION"	"No longer valid"	"14-07-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/16971"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.110.366"	
"2-Pyridinecarboxylic acid, 5-fluoro-, methyl ester"	"813-296-9"	"107504-07-4"	"100.244.449"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"20-10-2016"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/18178"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.244.449"	
"2-Pyridinecarboxylic acid, 6-chloro-, 1-methylethyl ester"	"606-934-0"	"220969-59-5"	"100.128.799"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"04-12-2014"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12780"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.128.799"	
"2-Pyridinemethanol, .alpha.-methyl-.alpha.-phenyl-, conjugate acid (1:1)"	"606-318-1"	"19478-81-0"	"100.111.500"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"23-02-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/22807"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.111.500"	
"2-Pyridinesulfonamide, 3-(2,2,2-trifluoroethoxy)-, sodium salt (1:1)"	"700-926-1"	"227605-94-9"	"100.223.570"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"17-04-2015"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7215"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.223.570"	
"2-Pyridinesulfonamide, N-[[(4,6-dimethoxy-2-pyrimidinyl)amino]carbonyl]-3-(2,2,2-trifluoroethoxy)-, sodium salt (1:1)"	"688-332-8"	"199119-58-9"	"100.214.984"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"17-12-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/5628"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.214.984"	
"2-pyridylamine"	"207-988-4"	"504-29-0"	"100.007.263"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"25-02-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/21500"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.007.263"	
"2-pyridylamine"	"207-988-4"	"504-29-0"	"100.007.263"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"28-05-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/5332"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.007.263"	
"2-pyridylmethanol"	"209-592-7"	"586-98-1"	"100.008.722"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"12-09-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/19922"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.008.722"	
"2-pyridylmethylamine"	"223-090-5"	"3731-51-9"	"100.020.991"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"03-02-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/20578"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.020.991"	
"2-Pyrimidinamine, 4-methyl-N-phenyl-6-(1-propyn-1-yl)-"	"432-140-7"	"110235-47-7"	"100.103.040"	"Active"	"NONS"	"INDIVIDUAL_SUBMISSION"	"Tonnage data confidential"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/4835"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.103.040"	
"2-Pyrimidinemethanamine, hydrochloride (1:1)"	"692-058-4"	"372118-67-7"	"100.219.965"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"02-12-2015"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/16375"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.219.965"	
"2-pyrrolidin-1-ylethanol"	"220-976-3"	"2955-88-6"	"100.019.070"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"06-07-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/19816"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.019.070"	
"2-Pyrrolidinone, 5-ethenyl-"	"616-206-4"	"7529-16-0"	"100.115.200"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"16-11-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/1072"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.115.200"	
"2-pyrrolidone"	"210-483-1"	"616-45-5"	"100.009.531"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10000 to < 100000 tonnes"	"10000"	"100000"	"24-05-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/14900"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.009.531"	
"2-pyrrolidone"	"210-483-1"	"616-45-5"	"100.009.531"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"04-10-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/26838"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.009.531"	
"2-Quinolinamine, 8-chloro-N-[4-(trihalomethoxy)aryl]-, halide"	"-"	"-"	"100.328.779"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"21-09-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/32971"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.328.779"	
"2-sec-butylcyclohexan-1-one"	"238-830-2"	"14765-30-1"	"100.035.285"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"28-05-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/22256"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.035.285"	
"2-sec-butylphenol"	"201-933-8"	"89-72-5"	"100.001.758"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"17-02-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12476"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.001.758"	
"2-substitutedalkyl N-{3-acetamido-4-[(2-cyano-4,6-disubstitutedphenyl)diazenyl]phenyl}-N-benzyl-β-alaninate"	"809-877-1"	"-"	"100.237.713"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 0 to < 10 tonnes"	"0"	"10"	"23-10-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/18386"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.237.713"	
"2-tBuPDI ligand"	"-"	"-"	"100.356.115"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"16-06-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/33521"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.356.115"	
"2-tert-butoxyethanol"	"456-140-1"	"-"	"100.104.492"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"14-02-2014"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/8735"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.492"	
"2-tert-butoxyethanol"	"456-140-1"	"-"	"100.104.492"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"11-10-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/30055"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.492"	
"2-tert-butyl-1,4-dimethoxybenzene"	"244-216-5"	"21112-37-8"	"100.040.181"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"23-04-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/31877"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.040.181"	
"2-tert-butyl-4-methoxyphenol"	"204-442-7"	"121-00-6"	"100.004.039"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"25-11-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/15988"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.039"	
"2-tert-butyl-4-methoxyphenol"	"204-442-7"	"121-00-6"	"100.004.039"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"30-05-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/32941"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.004.039"	
"2-tert-butyl-5-(4-tert-butylbenzylthio)-4-chloropyridazin-3(2H)-one"	"405-700-3"	"96489-71-3"	"100.100.727"	"Active"	"NONS"	"INDIVIDUAL_SUBMISSION"	"Tonnage data confidential"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/2681"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.100.727"	
"2-tert-butyl-p-cresol"	"219-314-6"	"2409-55-4"	"100.017.559"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"19-03-2013"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/13640"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.017.559"	
"2-tert-butyl-p-cresol"	"219-314-6"	"2409-55-4"	"100.017.559"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"04-07-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6813"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.017.559"	
"2-tert-butylaminoethyl methacrylate"	"223-228-4"	"3775-90-4"	"100.021.118"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"07-06-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/22791"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.021.118"	
"2-tert-butylcyclohexyl ethyl carbonate"	"267-184-4"	"67801-64-3"	"100.061.059"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"04-09-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/20369"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.061.059"	
"2-tert-butylhydroquinone"	"217-752-2"	"1948-33-0"	"100.016.139"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"25-04-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/5612"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.016.139"	
"2-tert-butylphenol"	"201-807-2"	"88-18-6"	"100.001.643"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"21-07-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/14446"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.001.643"	
"2-tert-pentylcyclohexyl acetate"	"267-500-0"	"67874-72-0"	"100.061.345"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 10 to < 100 tonnes"	"10"	"100"	"02-03-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/20315"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.061.345"	
"2-tetradecyloctadecan-1-ol"	"251-110-2"	"32582-32-4"	"100.046.449"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"22-12-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12081"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.046.449"	
"2-tetradecyloxirane, reaction products with boric acid"	"701-392-2"	"-"	"100.328.081"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 100 to < 1000 tonnes"	"100"	"1000"	"29-09-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/13901"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.328.081"	
"2-thenoic acid"	"208-423-4"	"527-72-0"	"100.007.659"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"02-04-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/20441"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.007.659"	
"2-thia-9-azatricyclo[9.4.0.0³,⁸]pentadeca-1(11),3(8),4,6,12,14-hexaen-10-one"	"608-646-0"	"3159-07-7"	"100.110.951"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"22-05-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/21491"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.110.951"	
"2-Thiazolamine, 4-(2-naphthalenyl)-"	"606-740-6"	"21331-43-1"	"100.113.127"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 0 to < 10 tonnes"	"0"	"10"	"08-08-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/26580"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.113.127"	
"2-Thiazolidinone"	"474-200-5"	"2682-49-7"	"100.105.093"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"19-12-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/8834"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.105.093"	
"2-thiazolidinylidenecyanamide"	"427-720-1"	"26364-65-8"	"100.102.613"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"21-12-2010"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/3973"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.613"	
"2-thiazolidinylidenecyanamide"	"427-720-1"	"26364-65-8"	"100.102.613"	"Active"	"NONS"	"JOINT_SUBMISSION"	"Tonnage data confidential"	"20-12-2010"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/9793"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.102.613"	
"2-thienylacetic acid"	"217-639-8"	"1918-77-0"	"100.016.037"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"22-06-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/30873"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.016.037"	
"2-thienylacetic acid"	"217-639-8"	"1918-77-0"	"100.016.037"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"14-03-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/22642"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.016.037"	
"2-thienylacetonitrile"	"244-104-6"	"20893-30-5"	"100.040.079"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"14-12-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/12193"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.040.079"	
"2-thienylacetyl chloride"	"254-290-0"	"39098-97-0"	"100.049.337"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"07-01-2020"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/29601"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.049.337"	
"2-thienylacetyl chloride"	"254-290-0"	"39098-97-0"	"100.049.337"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"24-03-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/25726"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.049.337"	
"2-thienylcarbonyl chloride"	"226-092-4"	"5271-67-0"	"100.023.721"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"18-08-2015"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/15847"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.023.721"	
"2-thiobarbituric acid"	"207-985-8"	"504-17-6"	"100.007.260"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"05-10-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/18044"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.007.260"	
"2-Thiopheneacetic acid, .alpha.-hydroxy-.alpha.-2-thienyl-, methyl ester"	"607-936-4"	"26447-85-8"	"100.130.429"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"29-04-2011"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6427"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.130.429"	
"2-Thiopheneacetic acid, .alpha.-methyl-"	"611-216-5"	"54955-39-4"	"100.126.969"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"18-10-2016"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/18286"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.126.969"	
"2-Thiopheneacetic acid, 5-benzoyl-.alpha.-methyl-, sodium salt (1:1)"	"923-143-9"	"59173-03-4"	"100.108.508"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"28-03-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/19280"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.108.508"	
"2-Thiophenecarboxylic acid, 3-[(2-bromo-1-oxopropyl)amino]-4-methyl-, methyl ester"	"918-697-3"	"1160919-46-9"	"100.118.287"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"28-04-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/19540"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.118.287"	
"2-Thiophenecarboxylic acid, 3-[1,4-dioxaspiro[4.5]dec-8-yl[(trans-4-methylcyclohexyl)carbonyl]amino]-5-iodo-, methyl ester"	"700-822-6"	"1026785-65-8"	"100.220.939"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"21-09-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7345"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.220.939"	
"2-Thiophenecarboxylic acid, 3-[[(2-methoxy-2-oxoethyl)amino]sulfonyl]-, methyl ester"	"600-780-8"	"106820-63-7"	"100.117.189"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"24-02-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/18767"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.117.189"	
"2-Thiophenecarboxylic acid, 3-amino-2,5-dihydro-4-methyl-, methyl ester, 1-oxide"	"603-029-2"	"125088-75-7"	"100.130.320"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"01-02-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/22218"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.130.320"	
"2-Thiophenecarboxylic acid, 5-amino-4-cyano-3-methyl-, methyl ester"	"700-422-1"	"61320-65-8"	"100.148.884"	"Active"	"FULL"	"INDIVIDUAL_SUBMISSION"	"≥ 1 to < 10 tonnes"	"1"	"10"	"14-11-2011"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/1470"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.148.884"	
"2-Thiophenecarboxylic acid, 5-chloro-"	"480-060-6"	"24065-33-6"	"100.105.272"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"04-05-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/23889"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.105.272"	
"2-Thiophenecarboxylic acid, 5-chloro-"	"480-060-6"	"24065-33-6"	"100.105.272"	"No longer Valid"	"NONS"	"INDIVIDUAL_SUBMISSION"	"No longer valid"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/8824"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.105.272"	
"2-Thiophenemethanol, .alpha.-[2-(dimethylamino)ethyl]-"	"603-957-8"	"13636-02-7"	"100.114.779"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"28-11-2011"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7358"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.114.779"	
"2-Thiophenemethanol, .alpha.-[2-(dimethylamino)ethyl]-, (.alpha.S)-"	"603-565-7"	"132335-44-5"	"100.111.011"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"18-11-2011"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6076"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.111.011"	
"2-Thiophenemethanol, .alpha.-[2-(dimethylamino)ethyl]-, (.alpha.S)-"	"603-565-7"	"132335-44-5"	"100.111.011"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"19-02-2014"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/6894"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.111.011"	
"2-Thiophenemethanol, .alpha.-[2-(methylamino)ethyl]-, (.alpha.S)-"	"601-437-5"	"116539-55-0"	"100.117.315"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"19-02-2019"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/11190"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.117.315"	
"2-Thiophenepropanamine, N,N-dimethyl-.gamma.-(1-naphthalenyloxy)-, ethanedioate (1:1)"	"689-979-9"	"116817-12-0"	"100.217.018"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"13-12-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7452"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.217.018"	
"2-Thiophenepropanamine, N,N-dimethyl-.gamma.-(1-naphthalenyloxy)-, ethanedioate (1:1), (.gamma.S)-"	"603-567-8"	"132335-47-8"	"100.112.326"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"08-10-2009"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/1644"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.112.326"	
"2-Thiophenepropanoic acid, .beta.-oxo-, methyl ester"	"603-835-4"	"134568-16-4"	"100.107.890"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"18-04-2017"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/19186"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.107.890"	
"2-Thiophenesulfonamide, 5-chloro-"	"700-252-8"	"53595-66-7"	"100.121.619"	"Cease Manufacture"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"29-09-2009"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/1586"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.121.619"	
"2-TPV"	"448-120-6"	"-"	"100.104.145"	"Cease Manufacture"	"NONS"	"INDIVIDUAL_SUBMISSION"	"Cease manufacture"	"14-06-2012"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/3379"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.104.145"	
"2-trifluoromethylphenothiazine"	"202-145-7"	"92-30-8"	"100.001.951"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"15-03-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/23079"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.001.951"	
"2-vinylpyridine"	"202-879-8"	"100-69-6"	"100.002.618"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 1000 to < 10000 tonnes"	"1000"	"10000"	"24-01-2022"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/13285"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.002.618"	
"2-vinylpyridine"	"202-879-8"	"100-69-6"	"100.002.618"	"Active"	"INTERMEDIATE"	"INDIVIDUAL_SUBMISSION"	"Intermediate use only"	"10-03-2015"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/7597"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.002.618"	
"2-{(E)-[6-({4-chloro-6-[(4-{[2-(sulfooxy)ethyl]sulfonyl}phenyl)amino]-1,3,5-triazin-2-yl}amino)-1-hydroxy-3-sulfonaphthalen-2-yl]diazenyl}naphthalene-1,5-disulfonic acid"	"700-262-2"	"79809-27-1"	"100.148.943"	"Active"	"FULL"	"JOINT_SUBMISSION"	"≥ 0 to < 10 tonnes"	"0"	"10"	"20-11-2018"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/27492"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.148.943"	
"2-{2-[(2-ethylhexyl)oxy]ethoxy}ethanol"	"437-540-5"	"1559-36-0"	"100.103.487"	"No longer Valid"	"NONS"	"INDIVIDUAL_SUBMISSION"	"No longer valid"	"10-11-2008"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/4602"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.103.487"	
"2-{2-[(2R,4R,6R)-4,6-dihydroxytetrahydro-2H-pyran-2-yl]ethyl}-1H-isoindole-1,3(2H)-dione"	"700-188-0"	"1333481-90-5"	"100.120.710"	"Active"	"INTERMEDIATE"	"JOINT_SUBMISSION"	"Intermediate use only"	"19-11-2021"	"https://echa.europa.eu/registration-dossier/-/registered-dossier/23605"	"https://echa.europa.eu/substance-information/-/substanceinfo/100.120.710"	
